NODE,mcc_mean,mcc_std,mcc_p10,mcc_p90,n
SCEN_6_PDRP81-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP84-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP85-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP86-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP87-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP88-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP89-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP91-APND,-5.136523333333334,11.367538190057337,-15.41334,0.0,96
SCEN_6_PDRP93-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP94-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP95-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP96-APND,-5.136523333333334,11.367538190057328,-15.41334,0.0,96
SCEN_6_PDRP97-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP98-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP99-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_RDRR02-APND,-5.136523333333334,11.367538190057337,-15.41334,0.0,96
SCEN_6_RDRR12-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_RDRR13-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEW_2_PDRP03-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP09-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP10-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP100-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP101-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP102-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP103-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP104-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP105-APND,-4.292175208333333,10.997708920721331,-12.37102,0.0,96
SCEW_2_PDRP106-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP107-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP108-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP109-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP110-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP111-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP112-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP114-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP116-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP117-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP118-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP119-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP12-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP120-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP121-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP122-APND,-4.292175208333333,10.997708920721339,-12.37102,0.0,96
SCEW_2_PDRP123-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP124-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP125-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP130-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP131-APND,-4.292175208333333,10.997708920721331,-12.37102,0.0,96
SCEW_2_PDRP133-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP141-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP159-APND,-4.292175208333333,10.99770892072133,-12.37102,0.0,96
SCEW_2_PDRP160-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP163-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP167-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP168-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP171-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP172-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP173-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP174-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP175-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP177-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP178-APND,-12.652605833333332,18.394704109586144,-44.578582,0.0,24
SCEW_2_PDRP179-APND,-1.505365,4.551916995967463,-7.431672999999999,0.031382999999999946,72
SCEW_2_PDRP180-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP182-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP183-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP185-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP186-APND,-1.1057370833333333,1.933009391538047,-4.579651,0.0,48
SCEW_2_PDRP187-APND,-7.478613333333333,14.832303886086988,-27.33585,1.890678000000027,48
SCEW_2_PDRP19-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP20-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP37-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP38-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP39-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP40-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP41-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP42-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP43-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP44-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP45-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP46-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP47-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP48-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP49-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP50-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP51-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP52-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP53-APND,-4.292175208333333,10.997708920721331,-12.37102,0.0,96
SCEW_2_PDRP54-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP55-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP56-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP57-APND,-4.292175208333333,10.997708920721331,-12.37102,0.0,96
SCEW_2_PDRP58-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP59-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP60-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP61-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP62-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP63-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP64-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_PDRP65-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP66-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP67-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP68-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP69-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP70-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP71-APND,-4.292175208333333,10.997708920721331,-12.37102,0.0,96
SCEW_2_PDRP72-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP73-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP74-APND,-4.292175208333333,10.99770892072133,-12.37102,0.0,96
SCEW_2_PDRP75-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP77-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP78-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP79-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP80-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP81-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP82-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_PDRP83-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_PDRP85-APND,-4.292175208333333,10.997708920721331,-12.37102,0.0,96
SCEW_2_PDRP89-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_RDRR08-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCEW_2_RDRR25-APND,-4.292175208333333,10.997708920721337,-12.37102,0.0,96
SCEW_2_RDRR26-APND,-4.292175208333333,10.997708920721333,-12.37102,0.0,96
SCEW_2_RDRR27-APND,-4.292175208333333,10.997708920721335,-12.37102,0.0,96
SCHD_1_PDRP04-APND,-6.220057395833333,12.703416991089588,-27.982905000000002,0.0,96
SCHD_1_PDRP06-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP07-APND,-6.220057395833333,12.703416991089586,-27.982905000000002,0.0,96
SCHD_1_PDRP08-APND,-6.220057395833333,12.703416991089586,-27.982905000000002,0.0,96
SCHD_1_PDRP09-APND,-6.220057395833333,12.703416991089586,-27.982905000000002,0.0,96
SCHD_1_PDRP10-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP11-APND,-6.220057499999999,12.703416931170425,-27.982905000000002,0.0,96
SCHD_1_PDRP12-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP23-APND,-6.220057499999999,12.703416931170421,-27.982905000000002,0.0,96
SCHD_1_PDRP24-APND,-6.220057499999999,12.703416931170421,-27.982905000000002,0.0,96
SCHD_1_PDRP25-APND,-6.2200575,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP26-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP27-APND,-6.2200575,12.70341693117042,-27.982905000000002,0.0,96
SCHD_1_PDRP28-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP29-APND,-6.220057499999999,12.70341693117042,-27.982905000000002,0.0,96
SCHD_1_PDRP30-APND,-6.2200575,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP31-APND,-6.220057499999999,12.703416931170425,-27.982905000000002,0.0,96
SCHD_1_PDRP32-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP33-APND,-6.2200575,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP34-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP35-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP36-APND,-6.220057499999999,12.703416931170421,-27.982905000000002,0.0,96
SCHD_1_PDRP37-APND,-6.220057499999999,12.703416931170425,-27.982905000000002,0.0,96
SCHD_1_PDRP38-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP39-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP40-APND,-6.220057499999999,12.703416931170423,-27.982905000000002,0.0,96
SCHD_1_PDRP41-APND,-6.220057395833333,12.703416991089586,-27.982905000000002,0.0,96
SCHD_1_PDRP42-APND,-6.220057395833333,12.703416991089592,-27.982905000000002,0.0,96
SCHD_1_PDRP43-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP44-APND,-6.220057395833333,12.703416991089592,-27.982905000000002,0.0,96
SCHD_1_PDRP48-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP52-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP53-APND,-6.220057395833333,12.703416991089586,-27.982905000000002,0.0,96
SCHD_1_PDRP58-APND,-6.220057395833333,12.703416991089592,-27.982905000000002,0.0,96
SCHD_1_PDRP59-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP61-APND,-6.220057395833333,12.703416991089586,-27.982905000000002,0.0,96
SCHD_1_PDRP62-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP63-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP64-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_PDRP68-APND,-8.297493125,13.761871142296418,-27.404743,0.0,48
SCHD_1_PDRP70-APND,-4.142621666666666,11.312954135527006,-14.531352999999994,0.0,48
SCHD_1_RDRR08-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_RDRR11-APND,-6.220057395833333,12.70341699108959,-27.982905000000002,0.0,96
SCHD_1_RDRR12-APND,-6.220057395833333,12.703416991089592,-27.982905000000002,0.0,96
SCHLTE_1_PL1X3-APND,8.913145208333333,18.244364894755456,-0.02988,22.956625000000003,96
SCLD_1_PDRP05-APND,-4.3995235416666665,9.778950803479024,-10.515045,0.0,96
SCLD_1_PDRP06-APND,-4.3995235416666665,9.778950803479024,-10.515045,0.0,96
SCLD_1_PDRP07-APND,-4.3995235416666665,9.77895080347903,-10.515045,0.0,96
SCLD_1_PDRP09-APND,-4.3995235416666665,9.778950803479024,-10.515045,0.0,96
SCLD_1_PDRP10-APND,-4.3995235416666665,9.77895080347903,-10.515045,0.0,96
SCLD_1_PDRP11-APND,-4.3995235416666665,9.778950803479024,-10.515045,0.0,96
SCL_BOUNDARY-APND,0.0,0.0,0.0,0.0,96
SCL_BPAT.SCL-APND,0.0,0.0,0.0,0.0,96
SCL_MAINCANALGEN-APND,0.0,0.0,0.0,0.0,96
SCL_MIDC.AV-APND,0.0,0.0,0.0,0.0,96
SCL_MIDCREMOTE-APND,0.0,0.0,0.0,0.0,96
SCL_SCL.SYSTEM-APND,0.0,0.0,0.0,0.0,96
SCL_SCLBPATPACW-APND,0.0,0.0,0.0,0.0,96
SCL_SCLBPATPGE-APND,0.0,0.0,0.0,0.0,96
SCL_SCLLAGRANDEIPC-APND,0.0,0.0,0.0,0.0,96
SCL_SUMMERFALLGEN-APND,0.0,0.0,0.0,0.0,96
SCNW_6_PDRP07-APND,-5.530329479166666,11.171150127770742,-15.34858,0.0,96
SCNW_6_PDRP08-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP09-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP10-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP11-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP12-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP22-APND,-5.530329479166666,11.171150127770742,-15.34858,0.0,96
SCNW_6_PDRP24-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP25-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP26-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP27-APND,-5.530329479166666,11.171150127770744,-15.34858,0.0,96
SCNW_6_PDRP28-APND,-5.530329479166666,11.171150127770751,-15.34858,0.0,96
SCNW_6_PDRP30-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP31-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP32-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP33-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP34-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP35-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP36-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP37-APND,-5.530329479166666,11.171150127770751,-15.34858,0.0,96
SCNW_6_PDRP38-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP39-APND,-5.530329479166666,11.171150127770742,-15.34858,0.0,96
SCNW_6_PDRP40-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP41-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP42-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP43-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP44-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP45-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP46-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP47-APND,-5.530329479166666,11.171150127770742,-15.34858,0.0,96
SCNW_6_PDRP48-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP49-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP50-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP51-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP52-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP53-APND,-5.530329479166666,11.171150127770744,-15.34858,0.0,96
SCNW_6_PDRP54-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP55-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP56-APND,-5.279110833333333,12.51780215141437,-25.53518299999999,0.0,72
SCNW_6_PDRP57-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP59-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP61-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP62-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP63-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP65-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP66-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_PDRP67-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP68-APND,-5.530329479166666,11.171150127770746,-15.34858,0.0,96
SCNW_6_PDRP69-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_PDRP71-APND,-13.299280000000001,19.314945280764817,-47.10635299999999,0.0,24
SCNW_6_PDRP73-APND,-2.9406793055555553,4.350055907059653,-9.654148,0.0,72
SCNW_6_RDRR08-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SCNW_6_RDRR10-APND,-5.530329479166666,11.171150127770748,-15.34858,0.0,96
SCNW_6_RDRR11-APND,-5.530329479166666,11.17115012777075,-15.34858,0.0,96
SDG1_1_PDRP04-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP05-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP06-APND,-4.142258541666666,10.568089506218836,-11.303465,0.7554350000000001,96
SDG1_1_PDRP07-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP08-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP09-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP100-APND,-4.142258541666666,10.56808950621883,-11.303465,0.7554350000000001,96
SDG1_1_PDRP101-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP102-APND,-4.142258541666666,10.568089506218826,-11.303465,0.7554350000000001,96
SDG1_1_PDRP103-APND,-4.142258541666666,10.568089506218836,-11.303465,0.7554350000000001,96
SDG1_1_PDRP104-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP105-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP106-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP111-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP113-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP114-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP117-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP118-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP119-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP120-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP121-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP122-APND,-4.681871805555556,11.708971042680018,-23.458964999999992,0.0,72
SDG1_1_PDRP123-APND,-4.681871805555556,11.70897104268002,-23.458964999999992,0.0,72
SDG1_1_PDRP124-APND,-1.6376329166666668,2.2406715473219356,-4.331243,0.5395599999999995,24
SDG1_1_PDRP14-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP15-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP25-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP26-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP27-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP28-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP30-APND,-4.142258541666666,10.568089506218836,-11.303465,0.7554350000000001,96
SDG1_1_PDRP31-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP32-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP33-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP34-APND,-4.142258541666666,10.568089506218836,-11.303465,0.7554350000000001,96
SDG1_1_PDRP37-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP38-APND,-4.142258541666666,10.56808950621883,-11.303465,0.7554350000000001,96
SDG1_1_PDRP39-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP40-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP41-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP42-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP43-APND,-4.142258541666666,10.56808950621883,-11.303465,0.7554350000000001,96
SDG1_1_PDRP44-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP45-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP46-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP47-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP48-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP49-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP50-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP51-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP60-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP61-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP62-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP63-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP64-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP65-APND,-4.142258541666666,10.56808950621883,-11.303465,0.7554350000000001,96
SDG1_1_PDRP66-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP67-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP68-APND,-4.142258541666666,10.568089506218827,-11.303465,0.7554350000000001,96
SDG1_1_PDRP69-APND,-4.142258541666666,10.568089506218833,-11.303465,0.7554350000000001,96
SDG1_1_PDRP70-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP71-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP84-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
SDG1_1_PDRP85-APND,-4.142258541666666,10.568089506218831,-11.303465,0.7554350000000001,96
